system:index,B11_2018,B11_2024,B12_2018,B12_2024,B2_2018,B2_2024,B3_2018,B3_2024,B4_2018,B4_2024,B8_2018,B8_2024,DW_LABEL_2018,DW_LABEL_2024,MNDWI_2018,MNDWI_2024,NDBI_2018,NDBI_2024,NDVI_2018,NDVI_2024,NDWI_2018,NDWI_2024,latitude,longitude,point_id,region,region_id,.geo
1_1_1_1_1_1_2_134_0_1_1_1_1_1_1_2_134_0,0.3178,0.3778,0.2081,0.32475,0.0687,0.08325,0.1114,0.1139,0.1297,0.15005,0.3286,0.23255,4,4,-0.48089468,-0.53670937,-0.016707921,0.2379782,0.4339952,0.2156299,-0.49363637,-0.34247366,26.80954591808403,75.61016440176338,2634.0,Jaipur,6,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_2_135_0_1_1_1_1_1_1_2_135_0,0.2475,0.2743,0.2176,0.24935,0.0831,0.1093,0.11,0.13005,0.1315,0.15525,0.1956,0.2246,6,6,-0.3846154,-0.3567454,0.11712932,0.099619165,0.19596453,0.18257207,-0.28010473,-0.26660088,26.900635087893747,75.68113130920882,2635.0,Jaipur,6,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_2_136_0_1_1_1_1_1_1_2_136_0,0.29455,0.3222,0.22545,0.2703,0.05435,0.0567,0.0879,0.0834,0.1063,0.1146,0.2615,0.2496,1,1,-0.5403321,-0.5887574,0.0594371,0.12696747,0.42196846,0.37067544,-0.49685174,-0.4990991,26.77540993728749,76.08438504025008,2636.0,Jaipur,6,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_2_137_0_1_1_1_1_1_1_2_137_0,0.2015,0.23305,0.1347,0.17895,0.0388,0.04635,0.0626,0.08585,0.0598,0.09205,0.269,0.36595,4,6,-0.52593714,-0.4615867,-0.1434644,-0.22186978,0.63625306,0.5980349,-0.62243664,-0.6199646,27.09440169467833,75.72766404092621,2637.0,Jaipur,6,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_2_138_0_1_1_1_1_1_1_2_138_0,0.3186,0.32635,0.2661,0.2692,0.1021,0.0777,0.1424,0.1048,0.1939,0.13785,0.3204,0.2475,6,6,-0.38221258,-0.51385826,-0.0028169013,0.13740525,0.24596539,0.28454652,-0.3846154,-0.4050525,26.99468869814106,75.73224544887523,2638.0,Jaipur,6,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_2_139_0_1_1_1_1_1_1_2_139_0,0.3541,0.38115,0.3321,0.3527,0.0814,0.0757,0.1266,0.12005,0.2006,0.1903,0.2808,0.28145,5,5,-0.47326815,-0.5209497,0.115451254,0.15046786,0.16659743,0.19321674,-0.37849778,-0.40199253,26.86757708543815,75.64986993732147,2639.0,Jaipur,6,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_2_140_0_1_1_1_1_1_1_2_140_0,0.3842,0.37505,0.3214,0.33575,0.0916,0.0739,0.1388,0.1079,0.2024,0.1578,0.3176,0.24535,5,6,-0.46921605,-0.5531629,0.094898835,0.20905867,0.22153845,0.21716483,-0.3917616,-0.3891012,26.944293210701957,75.65831410099219,2640.0,Jaipur,6,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_2_141_0_1_1_1_1_1_1_2_141_0,0.1759,0.16115,0.0945,0.0976,0.034,0.0246,0.0624,0.0567,0.0342,0.0401,0.3984,0.3246,4,4,-0.4762904,-0.47945833,-0.38742816,-0.33648998,0.8418863,0.78009325,-0.7291667,-0.70259637,27.09170674882597,75.69415688082856,2641.0,Jaipur,6,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_2_142_0_1_1_1_1_1_1_2_142_0,0.1948,0.2453,0.1829,0.2321,0.0916,0.1125,0.107,0.1317,0.1258,0.1578,0.1628,0.18675,6,6,-0.29092115,-0.30132625,0.08948546,0.13551672,0.12820514,0.08402264,-0.20681986,-0.17286858,26.956600130094394,75.68032282545312,2642.0,Jaipur,6,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_2_143_0_1_1_1_1_1_1_2_143_0,0.3842,0.3881,0.31335,0.3463,0.0709,0.0736,0.09905,0.1084,0.1469,0.151,0.2714,0.2462,4,4,-0.59006727,-0.5633434,0.17205614,0.22371118,0.2976333,0.23967774,-0.46524498,-0.38860688,26.829668180448305,76.07764767561919,2643.0,Jaipur,6,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_2_144_0_1_1_1_1_1_1_2_144_0,0.4299,0.39835,0.4157,0.3759,0.1032,0.0838,0.1522,0.1434,0.2352,0.2091,0.32,0.3137,5,5,-0.4770658,-0.4706045,0.14655288,0.1188821,0.15273775,0.2000765,-0.3553579,-0.37256616,26.755377506451623,75.66460230798103,2644.0,Jaipur,6,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_2_145_0_1_1_1_1_1_1_2_145_0,0.2468,0.231,0.1839,0.1555,0.0487,0.04605,0.0852,0.0885,0.0757,0.07115,0.3608,0.39485,6,6,-0.486747,-0.4460094,-0.18762344,-0.26180395,0.6531501,0.6946352,-0.6179372,-0.63380575,26.833710599226844,75.75676945613169,2645.0,Jaipur,6,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_2_146_0_1_1_1_1_1_1_2_146_0,0.3678,0.34765,0.3315,0.30385,0.1082,0.08465,0.1606,0.1282,0.228,0.1798,0.3177,0.2599,5,5,-0.3921272,-0.46117473,0.07308534,0.14443256,0.16437604,0.18216966,-0.32845494,-0.3393455,27.03592136968215,75.78353925159846,2646.0,Jaipur,6,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_2_147_0_1_1_1_1_1_1_2_147_0,0.3707,0.35375,0.3494,0.2987,0.1964,0.1628,0.207,0.1714,0.2276,0.1835,0.2258,0.1932,6,6,-0.28336507,-0.34723413,0.24291702,0.29353687,-0.0039700046,0.025749933,-0.043438077,-0.059791554,26.975015593418846,75.7794070012915,2647.0,Jaipur,6,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_2_148_0_1_1_1_1_1_1_2_148_0,0.3881,0.3116,0.3515,0.2693,0.0946,0.072,0.1488,0.1144,0.2291,0.1616,0.3188,0.2692,4,4,-0.44570684,-0.4629108,0.09803367,0.073002756,0.163716,0.24976787,-0.3635586,-0.40354535,27.096916977473864,76.03587601490763,2648.0,Jaipur,6,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_2_149_0_1_1_1_1_1_1_2_149_0,0.2314,0.1745,0.1483,0.0941,0.0385,0.02585,0.08,0.04845,0.0437,0.0305,0.452,0.40635,4,4,-0.4861914,-0.5653734,-0.32279778,-0.39915642,0.8236837,0.86036396,-0.69924814,-0.7869393,26.81430698908986,75.70592481105052,2649.0,Jaipur,6,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_2_150_0_1_1_1_1_1_1_2_150_0,0.21335,0.3012,0.14035,0.2402,0.05245,0.0857,0.0846,0.1226,0.0566,0.1438,0.3636,0.2868,6,4,-0.4321195,-0.4214252,-0.2604212,0.024489796,0.73060447,0.33209476,-0.62249,-0.40107474,26.847993812244344,76.00964520861133,2650.0,Jaipur,6,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_2_151_0_1_1_1_1_1_1_2_151_0,0.179,0.1837,0.1057,0.1167,0.0364,0.0337,0.063,0.06485,0.0593,0.06,0.3428,0.32965,4,4,-0.47933885,-0.4781734,-0.31391338,-0.28430894,0.7050485,0.6920313,-0.68950224,-0.6712294,27.082274438342715,75.98871446249136,2651.0,Jaipur,6,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_2_152_0_1_1_1_1_1_1_2_152_0,0.2138,0.23505,0.1639,0.1762,0.0479,0.0364,0.0706,0.06175,0.0625,0.0407,0.3173,0.432,6,6,-0.5035162,-0.5838949,-0.19487855,-0.2952552,0.6708794,0.8277978,-0.63598865,-0.7498734,26.782147301918382,75.7192198772555,2652.0,Jaipur,6,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_2_153_0_1_1_1_1_1_1_2_153_0,0.2442,0.2506,0.2349,0.2162,0.095,0.1306,0.1216,0.168,0.15,0.1727,0.1918,0.23015,6,6,-0.3351558,-0.19732441,0.12018348,0.0425377,0.12229374,0.14260891,-0.2239949,-0.15609695,26.88284844526818,75.74715748259162,2653.0,Jaipur,6,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_2_154_0_1_1_1_1_1_1_2_154_0,0.2357,0.2856,0.17735,0.2312,0.0456,0.0583,0.06925,0.0886,0.06455,0.096,0.32985,0.2918,4,4,-0.5458272,-0.5264564,-0.16647512,-0.01073779,0.6726673,0.50489944,-0.6529692,-0.53417456,26.817630755641105,76.04647613526024,2654.0,Jaipur,6,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_2_155_0_1_1_1_1_1_1_2_155_0,0.2174,0.172,0.15435,0.1118,0.05955,0.0368,0.0875,0.0593,0.1099,0.0556,0.2836,0.2842,4,4,-0.42604133,-0.487246,-0.13213573,-0.24594477,0.44142312,0.6727487,-0.528429,-0.65473074,26.77873370383873,76.04917108111259,2655.0,Jaipur,6,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_2_156_0_1_1_1_1_1_1_2_156_0,0.2991,0.2759,0.2722,0.24965,0.1026,0.0978,0.1348,0.1264,0.18,0.1591,0.2776,0.2493,6,6,-0.37865868,-0.37161323,0.03728108,0.050647374,0.21328671,0.2208619,-0.34626576,-0.32712272,26.96881721795842,75.7673695764843,2656.0,Jaipur,6,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_2_157_0_1_1_1_1_1_1_2_157_0,0.3352,0.29655,0.292,0.26325,0.08575,0.1599,0.1226,0.1855,0.1602,0.21685,0.27025,0.26175,6,6,-0.46439493,-0.2303703,0.10727558,0.06233208,0.25566268,0.0938153,-0.3758432,-0.1704863,27.01220584618139,75.70215188685722,2657.0,Jaipur,6,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_2_158_0_1_1_1_1_1_1_2_158_0,0.2252,0.1563,0.1514,0.09035,0.0538,0.03555,0.0911,0.06735,0.0884,0.0481,0.3776,0.3702,4,4,-0.4239646,-0.39771965,-0.25282016,-0.4062678,0.6206009,0.7700215,-0.6112652,-0.69214946,27.064128469603503,75.67053118885622,2658.0,Jaipur,6,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_2_159_0_1_1_1_1_1_1_2_159_0,0.1608,0.17245,0.1152,0.13435,0.0385,0.03625,0.0672,0.06475,0.0674,0.06555,0.3062,0.3034,4,4,-0.4105263,-0.4540472,-0.31134903,-0.27519175,0.6391863,0.6446673,-0.6400643,-0.6482412,26.784662584713917,75.72964033455128,2659.0,Jaipur,6,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_2_160_0_1_1_1_1_1_1_2_160_0,0.2767,0.2511,0.2235,0.2116,0.1152,0.143,0.1504,0.1592,0.1682,0.1749,0.277,0.2601,6,6,-0.2957153,-0.22398245,-5.4180966E-4,-0.017605634,0.24438454,0.19586207,-0.29620963,-0.24063917,26.914738637854423,75.70448750659594,2660.0,Jaipur,6,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_2_161_0_1_1_1_1_1_1_2_161_0,0.2666,0.2356,0.2105,0.1731,0.045,0.03725,0.0813,0.0718,0.0985,0.07845,0.3272,0.33985,4,4,-0.5326243,-0.5328562,-0.102054566,-0.18116257,0.5372328,0.62491035,-0.6019584,-0.65115994,26.88868749461496,75.65409201915683,2661.0,Jaipur,6,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_2_162_0_1_1_1_1_1_1_2_162_0,0.1906,0.21145,0.1728,0.19175,0.0682,0.0628,0.0885,0.09055,0.1127,0.0994,0.1943,0.19815,6,6,-0.3658187,-0.40033114,-0.009612886,0.032470703,0.26579803,0.331877,-0.37411597,-0.37270522,26.89237058727985,75.86834021441933,2662.0,Jaipur,6,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_2_163_0_1_1_1_1_1_1_2_163_0,0.2231,0.24015,0.1969,0.205,0.0738,0.07845,0.091,0.1017,0.1092,0.1188,0.1548,0.17895,6,6,-0.4205667,-0.4050022,0.18073565,0.1460272,0.17272727,0.20201512,-0.2595606,-0.27525386,26.91213352353048,75.7335929218014,2663.0,Jaipur,6,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_2_164_0_1_1_1_1_1_1_2_164_0,0.3933,0.3402,0.3439,0.29815,0.1036,0.07105,0.1482,0.1026,0.2164,0.14405,0.2955,0.2212,4,4,-0.4526316,-0.5365854,0.14198606,0.21197008,0.15452237,0.21122518,-0.33198106,-0.3662755,26.83218346324384,75.9214306477108,2664.0,Jaipur,6,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_2_165_0_1_1_1_1_1_1_2_165_0,0.23115,0.237,0.16195,0.1689,0.0533,0.0472,0.0787,0.0737,0.09365,0.07795,0.22485,0.23455,1,1,-0.49201226,-0.5255874,0.0138157895,0.0051956316,0.41193092,0.50112,-0.48146927,-0.52181673,26.97285963673696,75.9575429221324,2665.0,Jaipur,6,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_2_166_0_1_1_1_1_1_1_2_166_0,0.3403,0.36315,0.3142,0.3337,0.0635,0.07875,0.1138,0.1239,0.1787,0.1937,0.2489,0.26235,5,5,-0.4987888,-0.49122268,0.15512559,0.16115108,0.16417213,0.15053174,-0.37248415,-0.3584466,26.99325139368647,75.99859593061667,2666.0,Jaipur,6,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_2_167_0_1_1_1_1_1_1_2_167_0,0.4242,0.3601,0.3943,0.3376,0.099,0.1422,0.161,0.1933,0.2372,0.2507,0.3228,0.31305,5,6,-0.44976076,-0.30140948,0.13574298,0.06989527,0.15285714,0.11059867,-0.33443573,-0.2364965,26.961271369571815,75.6892161467659,2667.0,Jaipur,6,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_2_168_0_1_1_1_1_1_1_2_168_0,0.3869,0.4018,0.374,0.3851,0.0776,0.0776,0.1244,0.1333,0.1968,0.2117,0.2757,0.28465,4,4,-0.5133972,-0.5017754,0.16782373,0.17066064,0.16698413,0.14697291,-0.37815547,-0.36212465,26.94069994956548,75.63900032238362,2668.0,Jaipur,6,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_2_169_0_1_1_1_1_1_1_2_169_0,0.316,0.28625,0.2436,0.23325,0.0604,0.04135,0.0902,0.07475,0.1172,0.08465,0.2932,0.2784,4,6,-0.5558838,-0.5858726,0.037426133,0.013902417,0.4288499,0.53367305,-0.5294731,-0.57666713,27.04337738654034,75.77275946818902,2669.0,Jaipur,6,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_2_170_0_1_1_1_1_1_1_2_170_0,0.4053,0.3883,0.35325,0.3509,0.08725,0.0798,0.1325,0.1208,0.20865,0.1836,0.31985,0.2653,4,4,-0.50725174,-0.52543706,0.11783769,0.1881885,0.21040681,0.18200044,-0.41417044,-0.3742554,26.976363066345023,76.01332830127623,2670.0,Jaipur,6,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_2_171_0_1_1_1_1_1_1_2_171_0,0.2573,0.3062,0.2008,0.2567,0.092,0.09675,0.12,0.1331,0.1428,0.1486,0.2714,0.25635,4,4,-0.3639014,-0.39403597,-0.02666919,0.088614345,0.31047803,0.26608223,-0.38681656,-0.31647193,26.830656327260836,75.91271698945484,2671.0,Jaipur,6,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_2_172_0_1_1_1_1_1_1_2_172_0,0.2972,0.22045,0.25,0.14415,0.0659,0.035,0.1154,0.08145,0.1161,0.05545,0.3838,0.45255,4,4,-0.44062045,-0.46041736,-0.12716593,-0.3448737,0.5355071,0.7816929,-0.53766024,-0.69494385,26.89290957645032,75.61258985303051,2672.0,Jaipur,6,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_2_173_0_1_1_1_1_1_1_2_173_0,0.3972,0.30855,0.3151,0.22485,0.1026,0.0562,0.144,0.0794,0.1964,0.1145,0.3,0.19825,4,5,-0.46784922,-0.5906689,0.1394148,0.2176401,0.20870265,0.26778576,-0.35135135,-0.4280569,26.808378108214672,75.63846133321314,2673.0,Jaipur,6,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_2_174_0_1_1_1_1_1_1_2_174_0,0.31335,0.245,0.2672,0.18635,0.0805,0.0539,0.1226,0.08135,0.1681,0.1113,0.2779,0.20125,4,4,-0.4375502,-0.5014555,0.059957717,0.09803922,0.24618834,0.28779396,-0.3877653,-0.4242746,26.998461622334364,75.9561056176778,2674.0,Jaipur,6,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_2_175_0_1_1_1_1_1_1_2_175_0,0.2294,0.2345,0.2089,0.20855,0.0814,0.112,0.105,0.14,0.1184,0.1497,0.1485,0.17835,6,6,-0.37200958,-0.25233644,0.2140778,0.13600582,0.112776324,0.087334245,-0.17159763,-0.1204649,26.875661922995224,75.78910880635999,2675.0,Jaipur,6,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_2_176_0_1_1_1_1_1_1_2_176_0,0.2588,0.26695,0.1939,0.223,0.0844,0.0843,0.1094,0.1092,0.1242,0.1289,0.2465,0.21625,6,6,-0.40575776,-0.41938058,0.024341974,0.1049255,0.3299164,0.25307837,-0.38522056,-0.3289292,26.828410539050537,75.8553146427996,2676.0,Jaipur,6,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_2_177_0_1_1_1_1_1_1_2_177_0,0.2314,0.18725,0.163,0.14245,0.0661,0.0387,0.0822,0.04985,0.105,0.06085,0.2172,0.1347,1,1,-0.47576532,-0.57950234,0.031654034,0.1632241,0.3482309,0.37765276,-0.4509018,-0.459767,26.870900851989393,75.83968395685592,2677.0,Jaipur,6,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_2_178_0_1_1_1_1_1_1_2_178_0,0.3933,0.3406,0.3561,0.3069,0.0995,0.0776,0.1556,0.1112,0.2229,0.1551,0.32315,0.2357,5,4,-0.43304792,-0.5077468,0.097913325,0.18202326,0.18359125,0.2062436,-0.3499739,-0.35889307,26.930099829212867,76.07432390906794,2678.0,Jaipur,6,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_2_179_0_1_1_1_1_1_1_2_179_0,0.1779,0.19955,0.1088,0.14445,0.0332,0.0472,0.0506,0.0763,0.0452,0.08415,0.3084,0.2792,4,4,-0.5571116,-0.4468008,-0.26835287,-0.16637076,0.7443439,0.5368102,-0.71810585,-0.5707454,26.75349104435497,75.72451993743181,2679.0,Jaipur,6,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_2_180_0_1_1_1_1_1_1_2_180_0,0.3073,0.3032,0.2735,0.2669,0.0874,0.0808,0.1232,0.1306,0.1616,0.17095,0.2429,0.2721,5,6,-0.4276423,-0.3978792,0.117048346,0.054058753,0.20098887,0.2283038,-0.32695985,-0.3513782,26.852934546307,75.66217685671391,2680.0,Jaipur,6,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_2_181_0_1_1_1_1_1_1_2_181_0,0.2164,0.24205,0.2002,0.22535,0.1268,0.1315,0.147,0.1554,0.1742,0.18455,0.2007,0.219,6,6,-0.19097413,-0.21801485,0.037640855,0.049994577,0.07068551,0.08536737,-0.15444349,-0.16987179,26.925608252792273,75.84040260908321,2681.0,Jaipur,6,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_2_182_0_1_1_1_1_1_1_2_182_0,0.2071,0.2387,0.157,0.2024,0.0514,0.0524,0.0736,0.0816,0.0935,0.1082,0.17,0.1607,1,1,-0.47559673,-0.49047768,0.09838239,0.19529293,0.29032257,0.19523987,-0.3957307,-0.32645482,27.05622329510325,76.00919605096928,2682.0,Jaipur,6,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_2_183_0_1_1_1_1_1_1_2_183_0,0.31465,0.2731,0.24785,0.2182,0.079,0.0634,0.1084,0.088,0.1561,0.1104,0.2437,0.1905,5,1,-0.48753104,-0.51260036,0.12707083,0.17817083,0.21910955,0.2662014,-0.38426584,-0.3680431,26.956959456208043,76.07001199570416,2683.0,Jaipur,6,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_2_184_0_1_1_1_1_1_1_2_184_0,0.2494,0.2388,0.169,0.1681,0.0452,0.0396,0.05995,0.0519,0.0966,0.073,0.19435,0.1724,1,1,-0.6124131,-0.64293087,0.12405634,0.1614786,0.33596838,0.40505296,-0.5285096,-0.5372269,27.01445163439169,76.07046115334623,2684.0,Jaipur,6,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_2_185_0_1_1_1_1_1_1_2_185_0,0.2424,0.1844,0.1759,0.1139,0.0576,0.0348,0.0924,0.0678,0.095,0.04485,0.3284,0.38435,4,4,-0.44802868,-0.46233147,-0.15066573,-0.35156044,0.55125177,0.7910065,-0.5608365,-0.7000995,27.087125340876963,75.7538050156941,2685.0,Jaipur,6,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_2_186_0_1_1_1_1_1_1_2_186_0,0.34075,0.3935,0.30985,0.35755,0.08195,0.0925,0.1253,0.1419,0.1886,0.2059,0.2495,0.2943,4,4,-0.46228945,-0.46992904,0.15459551,0.14422797,0.13900936,0.1767293,-0.33137673,-0.34938103,26.995227687311534,75.93310874640436,2686.0,Jaipur,6,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_2_187_0_1_1_1_1_1_1_2_187_0,0.3422,0.3819,0.2863,0.3334,0.1064,0.1043,0.1552,0.1483,0.2058,0.19825,0.3247,0.28625,1,4,-0.37595496,-0.44058844,0.026240816,0.14315648,0.22412819,0.18163055,-0.3531986,-0.31745484,26.79858647161777,75.97308377654767,2687.0,Jaipur,6,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_2_188_0_1_1_1_1_1_1_2_188_0,0.3783,0.3049,0.3415,0.27195,0.1446,0.09425,0.2024,0.1433,0.2603,0.1738,0.3412,0.30935,4,4,-0.30291027,-0.36055332,0.051563587,-0.0072446074,0.13449709,0.28055468,-0.2553348,-0.3668397,26.99953960067531,75.6027083849052,2688.0,Jaipur,6,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_2_189_0_1_1_1_1_1_1_2_189_0,0.196,0.2032,0.1717,0.17945,0.0691,0.06645,0.0892,0.0893,0.1012,0.10655,0.1352,0.1582,6,6,-0.37447405,-0.3894017,0.18357489,0.12451577,0.14382403,0.19508971,-0.20499109,-0.27838385,26.915547121610132,75.81129719387775,2689.0,Jaipur,6,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_2_190_0_1_1_1_1_1_1_2_190_0,0.2256,0.25655,0.2012,0.23715,0.1192,0.1279,0.1368,0.1516,0.1558,0.17525,0.2061,0.23095,6,6,-0.24503312,-0.25713587,0.04517026,0.05251282,0.13898867,0.13712457,-0.20209974,-0.20742387,26.80226956428266,75.77509508792772,2690.0,Jaipur,6,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_2_191_0_1_1_1_1_1_1_2_191_0,0.1729,0.21075,0.1483,0.17645,0.0896,0.098,0.109,0.1256,0.1201,0.1535,0.1482,0.17445,6,6,-0.22667612,-0.2531589,0.07692308,0.09423676,0.104733504,0.06388169,-0.15241058,-0.1628062,26.900814750950573,75.78398840924051,2691.0,Jaipur,6,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_2_192_0_1_1_1_1_1_1_2_192_0,0.3515,0.3083,0.3211,0.27185,0.0894,0.0767,0.1402,0.1304,0.1713,0.17855,0.3038,0.2916,6,6,-0.42973357,-0.4055163,0.072791085,0.027837973,0.27888864,0.24045518,-0.36846846,-0.38199052,26.960732380401346,75.63594605041762,2692.0,Jaipur,6,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_2_193_0_1_1_1_1_1_1_2_193_0,0.28895,0.2865,0.26085,0.2386,0.06165,0.05935,0.0972,0.0892,0.13365,0.09785,0.21605,0.26525,6,6,-0.49656868,-0.52515304,0.14435643,0.03851382,0.23563054,0.46103,-0.3794094,-0.496685,27.025231417801127,75.83213810846932,2693.0,Jaipur,6,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_2_194_0_1_1_1_1_1_1_2_194_0,0.3188,0.2882,0.2683,0.24985,0.1058,0.08265,0.1512,0.1154,0.2029,0.1516,0.2955,0.232,6,6,-0.35659575,-0.4281467,0.03792935,0.10803537,0.18579455,0.20959333,-0.3230356,-0.33563617,26.83721402883491,75.88028780769812,2694.0,Jaipur,6,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_2_195_0_1_1_1_1_1_1_2_195_0,0.2394,0.25595,0.1797,0.21145,0.0507,0.04945,0.0702,0.07595,0.0968,0.1098,0.174,0.1757,1,1,-0.54651165,-0.54233205,0.1582003,0.18591452,0.28508124,0.23082311,-0.42506143,-0.39638385,27.06367931196144,75.85917739852131,2695.0,Jaipur,6,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_2_196_0_1_1_1_1_1_1_2_196_0,0.2039,0.23515,0.1851,0.2011,0.0764,0.0931,0.0938,0.1136,0.1068,0.1346,0.1751,0.19995,6,6,-0.3698354,-0.34853047,0.07598945,0.080900945,0.24228449,0.19533703,-0.3023429,-0.27539468,26.858593932596953,75.79306139361012,2696.0,Jaipur,6,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_2_197_0_1_1_1_1_1_1_2_197_0,0.2157,0.1856,0.1447,0.132,0.0575,0.0354,0.071,0.0504,0.0893,0.0617,0.1738,0.15565,1,1,-0.50470877,-0.57288134,0.107573815,0.08776557,0.32117066,0.43225214,-0.41993463,-0.51079834,26.86802624308021,75.83447372820802,2697.0,Jaipur,6,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_2_198_0_1_1_1_1_1_1_2_198_0,0.2035,0.3021,0.1384,0.24905,0.0538,0.08,0.0916,0.1121,0.1022,0.1376,0.2752,0.26335,4,4,-0.37919348,-0.4587156,-0.14978066,0.06852949,0.45839956,0.31363013,-0.50054526,-0.4028499,26.852126062551296,76.00587228441803,2698.0,Jaipur,6,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_2_199_0_1_1_1_1_1_1_2_199_0,0.4068,0.3527,0.3587,0.302,0.0922,0.0725,0.1405,0.1032,0.2102,0.146,0.32255,0.2349,4,4,-0.48657045,-0.54726917,0.11551382,0.20047651,0.21088691,0.2333946,-0.39315408,-0.38952973,26.801730575112188,76.06219665273233,2699.0,Jaipur,6,"{""type"":""MultiPoint"",""coordinates"":[]}"
